Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2021-10-25,2210.0,2215.949951171875,2142.050048828125,2208.449951171875,2148.90087890625,683253,ACC.NS
2021-10-26,2215.0,2244.949951171875,2210.0,2236.300048828125,2176.0,484377,ACC.NS
2021-10-27,2238.39990234375,2275.0,2233.5,2249.39990234375,2188.74658203125,471518,ACC.NS
2021-10-28,2252.0,2324.89990234375,2245.0,2287.85009765625,2226.16015625,889979,ACC.NS
2021-10-29,2285.0,2354.800048828125,2237.550048828125,2333.39990234375,2270.481689453125,732835,ACC.NS
2021-11-01,2345.050048828125,2399.800048828125,2328.39990234375,2374.300048828125,2310.279052734375,703217,ACC.NS
2021-11-02,2385.0,2416.0,2374.89990234375,2392.0,2327.501708984375,461093,ACC.NS
2021-11-03,2404.14990234375,2428.75,2394.14990234375,2420.5,2355.233154296875,364903,ACC.NS
2021-11-04,2425.89990234375,2437.449951171875,2419.050048828125,2431.449951171875,2365.887939453125,68940,ACC.NS
2021-11-08,2453.85009765625,2530.0,2440.050048828125,2518.35009765625,2450.44482421875,878142,ACC.NS
2021-11-09,2523.0,2552.5,2502.050048828125,2538.300048828125,2469.85693359375,531520,ACC.NS
2021-11-10,2530.699951171875,2568.35009765625,2513.10009765625,2554.14990234375,2485.279296875,414868,ACC.NS
2021-11-11,2545.949951171875,2564.800048828125,2525.0,2558.199951171875,2489.22021484375,298854,ACC.NS
2021-11-12,2568.0,2578.0,2546.0,2571.949951171875,2502.599365234375,303364,ACC.NS
2021-11-15,2570.0,2589.0,2530.300048828125,2563.10009765625,2493.98828125,229541,ACC.NS
2021-11-16,2561.14990234375,2566.449951171875,2483.0,2492.75,2425.534912109375,248153,ACC.NS
2021-11-17,2482.0,2496.35009765625,2463.050048828125,2471.550048828125,2404.90673828125,279037,ACC.NS
2021-11-18,2474.800048828125,2502.300048828125,2415.10009765625,2440.5,2374.69384765625,237386,ACC.NS
2021-11-22,2440.5,2445.0,2355.0,2373.550048828125,2309.54931640625,244687,ACC.NS
2021-11-23,2350.0,2420.10009765625,2349.89990234375,2403.89990234375,2339.080810546875,209320,ACC.NS
2021-11-24,2410.0,2428.25,2392.550048828125,2404.75,2339.907958984375,237362,ACC.NS
2021-11-25,2404.89990234375,2413.550048828125,2380.0,2385.449951171875,2321.128173828125,201394,ACC.NS
2021-11-26,2358.800048828125,2388.0,2300.10009765625,2311.5,2249.17236328125,208380,ACC.NS
2021-11-29,2280.0,2325.0,2240.0,2289.60009765625,2227.86279296875,458730,ACC.NS
2021-11-30,2283.14990234375,2322.949951171875,2269.85009765625,2286.39990234375,2224.7490234375,415128,ACC.NS
2021-12-01,2296.0,2332.449951171875,2248.0,2253.449951171875,2192.6875,423543,ACC.NS
2021-12-02,2248.14990234375,2278.75,2229.60009765625,2264.64990234375,2203.58544921875,457153,ACC.NS
2021-12-03,2268.10009765625,2304.550048828125,2250.10009765625,2262.199951171875,2201.20166015625,439164,ACC.NS
2021-12-06,2265.0,2272.949951171875,2205.0,2217.300048828125,2157.512451171875,234956,ACC.NS
2021-12-07,2239.0,2254.949951171875,2211.0,2245.050048828125,2184.51416015625,293341,ACC.NS
2021-12-08,2255.14990234375,2299.89990234375,2249.199951171875,2292.25,2230.44140625,315816,ACC.NS
2021-12-09,2294.10009765625,2324.0,2287.949951171875,2320.0,2257.443115234375,286871,ACC.NS
2021-12-10,2319.0,2330.199951171875,2302.0,2315.550048828125,2253.113037109375,202000,ACC.NS
2021-12-13,2329.0,2340.85009765625,2290.0,2296.050048828125,2234.138916015625,282819,ACC.NS
2021-12-14,2280.0,2326.300048828125,2272.449951171875,2320.14990234375,2257.5888671875,408050,ACC.NS
2021-12-15,2317.25,2330.800048828125,2275.0,2285.5,2223.873291015625,252969,ACC.NS
2021-12-16,2297.5,2298.5,2263.0,2266.449951171875,2205.3369140625,247839,ACC.NS
2021-12-17,2266.0,2274.0,2207.5,2215.050048828125,2155.322998046875,290265,ACC.NS
2021-12-20,2194.89990234375,2199.64990234375,2087.800048828125,2115.89990234375,2058.846435546875,307702,ACC.NS
2021-12-21,2136.0,2179.0,2123.85009765625,2138.550048828125,2080.8857421875,294036,ACC.NS
2021-12-22,2148.0,2168.949951171875,2138.300048828125,2149.89990234375,2091.9296875,376346,ACC.NS
2021-12-23,2164.949951171875,2176.949951171875,2141.14990234375,2150.800048828125,2092.805419921875,323002,ACC.NS
2021-12-24,2158.949951171875,2162.0,2112.5,2126.050048828125,2068.722900390625,152954,ACC.NS
2021-12-27,2124.0,2139.89990234375,2101.0,2136.699951171875,2079.085693359375,112982,ACC.NS
2021-12-28,2142.0,2162.10009765625,2139.199951171875,2151.25,2093.243408203125,704309,ACC.NS
2021-12-29,2154.0,2166.85009765625,2137.050048828125,2162.64990234375,2104.335693359375,203826,ACC.NS
2021-12-30,2167.0,2171.949951171875,2153.199951171875,2163.25,2104.919677734375,216056,ACC.NS
2021-12-31,2163.0,2238.5,2162.449951171875,2215.75,2156.004150390625,467894,ACC.NS
