Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2021-09-13,748.0,752.6500244140625,740.5,745.0999755859375,739.9737548828125,2514604,ADANIPORTS.NS
2021-09-14,747.7999877929688,762.75,745.4500122070312,755.4000244140625,750.2029418945312,5615411,ADANIPORTS.NS
2021-09-15,758.5499877929688,769.7999877929688,753.5999755859375,765.9500122070312,760.6803588867188,7039338,ADANIPORTS.NS
2021-09-16,769.0,772.75,760.0,769.6500244140625,764.3549194335938,4625316,ADANIPORTS.NS
2021-09-17,773.2999877929688,786.0,760.0,767.0999755859375,761.8223876953125,9701785,ADANIPORTS.NS
2021-09-20,759.7999877929688,776.0,746.0999755859375,748.9000244140625,743.7476196289062,5570433,ADANIPORTS.NS
2021-09-21,754.0,758.7999877929688,734.0499877929688,749.5999755859375,744.4428100585938,7766479,ADANIPORTS.NS
2021-09-22,750.0,759.5999755859375,742.0,745.2999877929688,740.17236328125,4343365,ADANIPORTS.NS
2021-09-23,754.4000244140625,760.0,750.5499877929688,754.5,749.30908203125,3526253,ADANIPORTS.NS
2021-09-24,756.0,764.9000244140625,743.0,744.7999877929688,739.6758422851562,4445517,ADANIPORTS.NS
2021-09-27,749.7000122070312,753.7999877929688,736.4000244140625,750.25,745.0883178710938,3803939,ADANIPORTS.NS
2021-09-28,754.0,756.9000244140625,733.0,738.7000122070312,733.6177978515625,3748173,ADANIPORTS.NS
2021-09-29,737.6500244140625,747.8499755859375,736.0,742.0,736.8950805664062,2734053,ADANIPORTS.NS
2021-09-30,745.7999877929688,756.5,736.0,737.9000244140625,732.8233032226562,4356469,ADANIPORTS.NS
2021-10-01,735.8499755859375,738.25,722.0,734.9500122070312,729.8936157226562,4008108,ADANIPORTS.NS
2021-10-04,738.8499755859375,747.5,736.0499877929688,744.2000122070312,739.0799560546875,3414151,ADANIPORTS.NS
2021-10-05,744.1500244140625,753.7999877929688,742.0,743.9500122070312,738.8316650390625,3270764,ADANIPORTS.NS
2021-10-06,747.7000122070312,749.0,721.8499755859375,724.0,719.0189208984375,3615568,ADANIPORTS.NS
2021-10-07,730.0,738.7999877929688,726.5499877929688,736.1500244140625,731.0853881835938,3237419,ADANIPORTS.NS
2021-10-08,739.7000122070312,747.0,733.5,739.9000244140625,734.8095703125,2878232,ADANIPORTS.NS
2021-10-11,743.9000244140625,746.0,736.5,737.4500122070312,732.3764038085938,2118247,ADANIPORTS.NS
2021-10-12,737.6500244140625,740.9500122070312,728.8499755859375,736.9000244140625,731.8302001953125,2152513,ADANIPORTS.NS
2021-10-13,740.5999755859375,764.5999755859375,739.0999755859375,759.0,753.7781372070312,9083125,ADANIPORTS.NS
2021-10-14,766.0999755859375,817.7000122070312,764.25,812.7999877929688,807.2080078125,19754735,ADANIPORTS.NS
2021-10-18,820.9000244140625,829.9000244140625,807.0,810.5499877929688,804.9734497070312,8883845,ADANIPORTS.NS
2021-10-19,815.0,820.0,785.0,792.25,786.7993774414062,5543852,ADANIPORTS.NS
2021-10-20,792.0,802.9000244140625,777.5,794.9000244140625,789.43115234375,5467049,ADANIPORTS.NS
2021-10-21,799.0,802.9000244140625,775.2999877929688,779.3499755859375,773.9880981445312,4607499,ADANIPORTS.NS
2021-10-22,780.2999877929688,787.2999877929688,753.9000244140625,761.7999877929688,756.558837890625,3860760,ADANIPORTS.NS
2021-10-25,765.0,765.5499877929688,738.5499877929688,752.0499877929688,746.8759155273438,2973109,ADANIPORTS.NS
2021-10-26,752.0,758.5499877929688,740.0499877929688,749.9000244140625,744.7407836914062,3093933,ADANIPORTS.NS
2021-10-27,753.6500244140625,756.5499877929688,743.6500244140625,745.8499755859375,740.7185668945312,3246881,ADANIPORTS.NS
2021-10-28,724.3499755859375,734.5,681.1500244140625,688.0999755859375,683.3659057617188,18160551,ADANIPORTS.NS
2021-10-29,697.0,709.5999755859375,687.0,693.0,688.2322387695312,7612968,ADANIPORTS.NS
2021-11-01,705.0,707.0,690.0,704.4000244140625,699.5538330078125,3233662,ADANIPORTS.NS
2021-11-02,707.0,715.0,700.6500244140625,702.3499755859375,697.5178833007812,3028354,ADANIPORTS.NS
2021-11-03,702.0,719.7999877929688,702.0,709.2000122070312,704.3207397460938,3036191,ADANIPORTS.NS
2021-11-04,713.0,716.4500122070312,713.0,713.7000122070312,708.789794921875,453287,ADANIPORTS.NS
2021-11-08,717.0,735.0999755859375,709.0999755859375,730.4500122070312,725.424560546875,3227351,ADANIPORTS.NS
2021-11-09,731.0,744.5,727.7999877929688,737.3499755859375,732.2770385742188,3456614,ADANIPORTS.NS
2021-11-10,736.4000244140625,745.0499877929688,730.0999755859375,737.9000244140625,732.8233032226562,2751881,ADANIPORTS.NS
2021-11-11,734.9500122070312,741.5499877929688,728.5,735.0999755859375,730.0425415039062,2325810,ADANIPORTS.NS
2021-11-12,737.7000122070312,755.5,734.25,750.2999877929688,745.1380004882812,4585484,ADANIPORTS.NS
2021-11-15,753.9000244140625,756.5,740.5499877929688,749.7999877929688,744.6414184570312,2434426,ADANIPORTS.NS
2021-11-16,752.7000122070312,761.7000122070312,743.4500122070312,746.4500122070312,741.3145141601562,3378779,ADANIPORTS.NS
2021-11-17,744.4000244140625,745.0,733.0,735.5499877929688,730.4894409179688,2444025,ADANIPORTS.NS
2021-11-18,739.4500122070312,741.2999877929688,716.1500244140625,726.0499877929688,721.0548095703125,2202581,ADANIPORTS.NS
2021-11-22,725.0,733.4000244140625,704.0,715.0,710.0808715820312,3557560,ADANIPORTS.NS
2021-11-23,714.0,733.5999755859375,705.2000122070312,729.25,724.2327880859375,3487221,ADANIPORTS.NS
2021-11-24,735.6500244140625,772.3499755859375,732.0,763.0499877929688,757.8002319335938,11647665,ADANIPORTS.NS
2021-11-25,764.7999877929688,774.2999877929688,755.5,762.4500122070312,757.2044067382812,6140941,ADANIPORTS.NS
2021-11-26,750.0,766.0,713.25,717.1500244140625,712.216064453125,7219931,ADANIPORTS.NS
2021-11-29,707.0,715.0,682.6500244140625,702.5999755859375,697.76611328125,5930351,ADANIPORTS.NS
2021-11-30,704.0,712.6500244140625,679.7000122070312,683.8499755859375,679.1451416015625,6190734,ADANIPORTS.NS
2021-12-01,695.0,711.0499877929688,682.75,707.9500122070312,703.079345703125,5582125,ADANIPORTS.NS
2021-12-02,710.0,742.2999877929688,702.2999877929688,739.0999755859375,734.0150146484375,8478638,ADANIPORTS.NS
2021-12-03,739.0,746.5,734.0,737.4500122070312,732.3764038085938,5578503,ADANIPORTS.NS
2021-12-06,739.0,744.5,721.5,723.4500122070312,718.4727172851562,3537411,ADANIPORTS.NS
2021-12-07,729.0,749.9500122070312,725.7999877929688,744.7000122070312,739.5765380859375,3993342,ADANIPORTS.NS
2021-12-08,751.2000122070312,764.4000244140625,748.2000122070312,761.4000244140625,756.16162109375,4621331,ADANIPORTS.NS
2021-12-09,766.7000122070312,775.7999877929688,760.0,769.75,764.4541625976562,4687479,ADANIPORTS.NS
2021-12-10,768.8499755859375,794.9500122070312,763.0,767.7000122070312,762.4182739257812,10049545,ADANIPORTS.NS
2021-12-13,775.0,778.7999877929688,750.0999755859375,758.4500122070312,753.23193359375,4985928,ADANIPORTS.NS
2021-12-14,755.9000244140625,766.0,750.5,763.7000122070312,758.44580078125,2919015,ADANIPORTS.NS
2021-12-15,763.7000122070312,766.6500244140625,742.9500122070312,745.5,740.3710327148438,4673906,ADANIPORTS.NS
2021-12-16,752.0,756.4500122070312,739.3499755859375,745.1500244140625,740.0234375,3303620,ADANIPORTS.NS
2021-12-17,744.5,744.5,721.2000122070312,723.9500122070312,718.9692993164062,4973404,ADANIPORTS.NS
2021-12-20,717.0,717.0,685.5,701.7000122070312,696.8723754882812,4559002,ADANIPORTS.NS
2021-12-21,710.0,728.0,701.7000122070312,725.5999755859375,720.60791015625,6943546,ADANIPORTS.NS
2021-12-22,727.0,729.9000244140625,717.25,722.8499755859375,717.8768310546875,3626585,ADANIPORTS.NS
2021-12-23,732.7999877929688,747.5,728.8499755859375,731.2999877929688,726.2686767578125,6641505,ADANIPORTS.NS
2021-12-24,732.5,734.9000244140625,713.4000244140625,722.4000244140625,717.4299926757812,3946754,ADANIPORTS.NS
2021-12-27,717.0,726.4000244140625,713.0,723.2000122070312,718.2244262695312,2663285,ADANIPORTS.NS
2021-12-28,727.0999755859375,738.9000244140625,725.2000122070312,729.25,724.2327880859375,3604123,ADANIPORTS.NS
2021-12-29,729.0,734.2000122070312,720.0999755859375,722.75,717.7775268554688,2396416,ADANIPORTS.NS
2021-12-30,722.9000244140625,726.0,716.4500122070312,724.25,719.2672119140625,3654532,ADANIPORTS.NS
2021-12-31,725.0,735.0,725.0,730.2999877929688,725.2755737304688,2538092,ADANIPORTS.NS
2022-01-03,732.0,738.6500244140625,730.5,736.5999755859375,731.5322265625,2377227,ADANIPORTS.NS
2022-01-04,743.0,747.0,732.6500244140625,739.25,734.1640014648438,4068551,ADANIPORTS.NS
2022-01-05,739.0,758.7999877929688,734.0499877929688,754.9000244140625,749.7063598632812,5409002,ADANIPORTS.NS
2022-01-06,748.9000244140625,748.9000244140625,730.0999755859375,739.7999877929688,734.710205078125,5440633,ADANIPORTS.NS
2022-01-07,744.7000122070312,747.7000122070312,730.5,736.0999755859375,731.03564453125,2590751,ADANIPORTS.NS
2022-01-10,737.0999755859375,743.0,734.0999755859375,738.8499755859375,733.7667236328125,2173107,ADANIPORTS.NS
